封面,标题,个人评分,打分日期,我的短评,上映日期,制片国家,条目链接
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2440935591.jpg","银河护卫队2/GuardiansoftheGalaxyVol.2/星际异攻队2(台)/银河守护队2(港)","","2022/05/21","","2017/04/19","洛杉矶首映","https://movie.douban.com/subject/25937854/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2209721954.jpg","X战警：逆转未来/X-Men:DaysofFuturePast/变种特攻：未来同盟战(港)/X战警：未来昔日(台)","","2022/05/21","","2014/05/23","美国","https://movie.douban.com/subject/10485647/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1955027201.jpg","钢铁侠3/IronMan3/铁甲奇侠3(港)/钢铁人3(台)","","2022/05/21","","2013/04/18","伦敦首映","https://movie.douban.com/subject/3231742/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2309264212.jpg","死侍/Deadpool/死侍：不死现身(港)/恶棍英雄：死侍(台)","","2022/05/21","","2016/02/12","美国","https://movie.douban.com/subject/3718279/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537158013.jpg","毒液：致命守护者/Venom/毒魔(港)/猛毒(台)","","2022/05/21","","2018/10/05","美国","https://movie.douban.com/subject/3168101/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2169912867.jpg","美国队长2/CaptainAmerica:TheWinterSoldier/美队2/美国队长2：冬日战士","","2022/05/21","","2014/03/13","加州首映","https://movie.douban.com/subject/6390823/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2493777430.jpg","雷神3：诸神黄昏/Thor:Ragnarok/雷神奇侠3：诸神黄昏(港)/雷神索尔3：诸神黄昏(台)","","2022/05/21","","2017/10/24","英国","https://movie.douban.com/subject/25821634/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2558293106.jpg","蜘蛛侠：英雄远征/Spider-Man:FarfromHome/蜘蛛侠：决战千里(港)/蜘蛛人：离家日(台)","","2022/05/21","","2019/06/28","中国大陆","https://movie.douban.com/subject/26931786/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2324472359.jpg","美国队长3/CaptainAmerica:CivilWar/美国队长3：内战/美国队长3：英雄内战(港/台)","","2022/05/21","","2016/04/12","加州首映","https://movie.douban.com/subject/25820460/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2183582386.jpg","银河护卫队/GuardiansoftheGalaxy/银河守护队(港)/星际异攻队(台)","","2022/05/21","","2014/07/21","洛杉矶首映","https://movie.douban.com/subject/7065154/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2352321614.jpg","X战警：天启/X-Men:Apocalypse/变种特攻：天启灭世战(港)/X战警：启示录","","2022/05/21","","2016/05/09","伦敦首映","https://movie.douban.com/subject/25786060/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2229594647.jpg","复仇者联盟2：奥创纪元/Avengers:AgeofUltron/复仇者联盟2/复仇者联盟：奥创时代","","2022/05/21","","2015/05/01","美国","https://movie.douban.com/subject/10741834/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1469137689.jpg","复仇者联盟/TheAvengers/复仇者/复联","","2022/05/21","","2012/05/04","美国","https://movie.douban.com/subject/1866479/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2497756471.jpg","蜘蛛侠：英雄归来/Spider-Man:Homecoming/蜘蛛侠：强势回归(港)/蜘蛛人：返校日(台)","","2022/05/21","","2017/06/28","洛杉矶首映","https://movie.douban.com/subject/24753477/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2529389608.jpg","蚁人2：黄蜂女现身/Ant-ManandtheWasp/蚁侠2：黄蜂女现身(港)/蚁人2","","2022/05/21","","2018/07/06","美国","https://movie.douban.com/subject/26636712/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2242302551.jpg","蚁人/Ant-Man/蚁侠(港)/Antman","","2022/05/21","","2015/07/17","美国","https://movie.douban.com/subject/1866473/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1182659238.jpg","美国队长/CaptainAmerica:TheFirstAvenger/美国队长/复仇者先锋","","2022/05/21","","2011/07/19","加州首映","https://movie.douban.com/subject/2138838/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2446530060.jpg","X战警/X-Men/变种特攻(港)","","2022/05/21","","2000/07/14","美国","https://movie.douban.com/subject/1295250/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1441141314.jpg","钢铁侠2/IronMan2/铁甲奇侠2(港)/钢铁人2(台)","","2022/05/21","","2010/05/07","中国大陆","https://movie.douban.com/subject/3066739/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2159068249.jpg","雷神/Thor/雷神奇侠(港)/雷神索尔(台)","","2022/05/21","","2011/05/06","美国","https://movie.douban.com/subject/1866471/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p959856833.jpg","X战警：第一战/X-Men:FirstClass/变种特攻：异能第一战(港)/X战警外传之第一课","","2022/05/21","","2011/05/25","纽约首映","https://movie.douban.com/subject/3168089/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2109235216.jpg","雷神2：黑暗世界/Thor:TheDarkWorld/雷神奇侠2：黑暗世界(港)/雷神索尔2：黑暗世界(台)","","2022/05/21","","2013/11/08","中国大陆","https://movie.douban.com/subject/6560058/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2063167557.jpg","金刚狼/X-MenOrigins:Wolverine/X战警前传：金刚狼/变种特攻：狼人外传(港)","","2022/05/21","","2009/05/01","美国","https://movie.douban.com/subject/1792928/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2184739474.jpg","变形金刚/Transformers/变形金刚电影版","","2022/05/21","","2007/07/03","美国","https://movie.douban.com/subject/1794171/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2462475058.jpg","变形金刚5：最后的骑士/Transformers:TheLastKnight/变形金刚：终极战士(港)/变形金刚5：最终骑士(台)","","2022/05/21","","2017/06/21","美国","https://movie.douban.com/subject/25824686/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1056093671.jpg","变形金刚3/Transformers:DarkoftheMoon/变形金刚3：黑月降临(港)/变形金刚3：月黑之时","","2022/05/21","","2011/06/29","美国","https://movie.douban.com/subject/3610047/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2149534782.jpg","变形金刚2/Transformers:RevengeoftheFallen/变形金刚2：堕落者的复仇/变形金刚狂派再起(港)","","2022/05/21","","2009/06/19","英国","https://movie.douban.com/subject/2146991/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2187231762.jpg","变形金刚4：绝迹重生/Transformers:AgeofExtinction/变形金刚：歼灭世纪(港)/变形金刚4：灭绝时代","","2022/05/21","","2014/06/19","中国香港首映","https://movie.douban.com/subject/7054604/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2541662397.jpg","大黄蜂/Bumblebee/变形金刚6/大黄蜂大电影","","2022/05/21","","2018/12/21","美国","https://movie.douban.com/subject/26394152/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p457050361.jpg","蜘蛛侠/Spider-Man/蜘蛛人(台)","","2022/05/21","","2002/05/03","美国","https://movie.douban.com/subject/1306612/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1619928534.jpg","超凡蜘蛛侠/TheAmazingSpider-Man/蜘蛛侠：惊世现新(港)/蜘蛛人：惊奇再起(台)","","2022/05/21","","2012/07/03","美国","https://movie.douban.com/subject/2129132/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1344979481.jpg","蜘蛛侠3/Spider-Man3/蜘蛛人3(台)","","2022/05/21","","2007/05/01","中国大陆","https://movie.douban.com/subject/1418189/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1617867110.jpg","蜘蛛侠2/Spider-Man2/蜘蛛人2(台)","","2022/05/21","","2004/06/30","美国","https://movie.douban.com/subject/1308570/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2179858051.jpg","超凡蜘蛛侠2/TheAmazingSpider-Man2/蜘蛛侠2:决战电魔(港)/蜘蛛人惊奇再起2：电光之战(台)","","2022/05/21","","2014/05/02","美国","https://movie.douban.com/subject/6082518/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2316834186.jpg","蝙蝠侠大战超人：正义黎明/BatmanvSuperman:DawnofJustice/蝙蝠侠大战超人/蝙蝠侠对超人：正义曙光(港/台)","","2022/05/21","","2016/03/25","中国大陆","https://movie.douban.com/subject/24750534/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2541280047.jpg","海王/Aquaman/水行侠(港/台)/潜水侠","","2022/05/21","","2018/12/07","中国大陆","https://movie.douban.com/subject/3878007/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2634360592.jpg","扎克·施奈德版正义联盟/ZackSnyder'sJusticeLeague/正义联盟：扎克·施耐德版/萨克·薛达之正义联盟(港)","","2022/05/21","","2021/03/18","美国","https://movie.douban.com/subject/35076714/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2504027804.jpg","正义联盟/JusticeLeague/TheJusticeLeaguePartOne/JusticeLeagueMortal","","2022/05/21","","2017/11/17","美国","https://movie.douban.com/subject/2158490/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2374045871.jpg","他是龙/Он-дракон/他是拽蚣(豆友译名)/On-drakon","4","2022/04/30","","2015/12/03","俄罗斯","https://movie.douban.com/subject/26726098/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p457760035.jpg","泰坦尼克号/Titanic/铁达尼号(港/台)","5","2022/03/16","","1997/11/01","东京电影节","https://movie.douban.com/subject/1292722/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p492406163.jpg","辛德勒的名单/Schindler'sList/舒特拉的名单(港)/辛德勒名单","5","2022/03/16","","1993/11/30","华盛顿首映","https://movie.douban.com/subject/1295124/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p513344864.jpg","盗梦空间/Inception/潜行凶间(港)/全面启动(台)","4","2022/03/14","","2010/07/16","美国","https://movie.douban.com/subject/3541415/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2614988097.jpg","星际穿越/Interstellar/星际启示录(港)/星际效应(台)","4","2022/03/14","","2014/11/07","美国","https://movie.douban.com/subject/1889243/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p479682972.jpg","楚门的世界/TheTrumanShow/真人Show(港)/真人戏","4","2022/03/14","","1998/06/05","美国","https://movie.douban.com/subject/1292064/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p462657443.jpg","蝙蝠侠：黑暗骑士/TheDarkKnight/蝙蝠侠前传2：黑暗骑士/黑暗骑士(台)","4","2022/03/14","","2008/07/14","纽约首映","https://movie.douban.com/subject/1851857/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2913781448.jpg","哈利·波特与魔法石/HarryPotterandtheSorcerer'sStone/哈利波特1：神秘的魔法石(港/台)/哈1","4","2022/03/14","","2001/11/04","英国首映","https://movie.douban.com/subject/1295038/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2642829472.jpg","指环王3：王者无敌/TheLordoftheRings:TheReturnoftheKing/魔戒三部曲：王者再临(台/港)/指环王III：王者无敌","5","2022/03/14","","2003/12/17","美国","https://movie.douban.com/subject/1291552/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1784592701.jpg","少年派的奇幻漂流/LifeofPi/少年Pi的奇幻漂流/漂流少年Pi","5","2022/03/14","","2012/09/28","纽约电影节","https://movie.douban.com/subject/1929463/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2892409201.jpg","天空之城/天空の城ラピュタ/天空之城拉普他/空中城堡拉普他","4","2022/03/14","","1986/08/02","日本","https://movie.douban.com/subject/1291583/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p453924541.jpg","猫鼠游戏/CatchMeIfYouCan/逍遥法外/捉智双雄(港)","5","2022/03/14","","2002/12/16","洛杉矶首映","https://movie.douban.com/subject/1305487/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2640236255.jpg","指环王2：双塔奇兵/TheLordoftheRings:TheTwoTowers/魔戒二部曲：双城奇谋/指环王II：双塔","4","2022/03/14","","2002/12/05","纽约首映","https://movie.douban.com/subject/1291572/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg","罗马假日/RomanHoliday/金枝玉叶(港)/罗马假期(台)","5","2022/03/14","","1953/08/20","威尼斯电影节","https://movie.douban.com/subject/1293839/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1512562287.jpg","让子弹飞/让子弹飞一会儿/火烧云","5","2022/03/14","","2010/12/16","中国大陆","https://movie.douban.com/subject/3742360/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2197698335.jpg","指环王1：护戒使者/TheLordoftheRings:TheFellowshipoftheRing/指环王1：魔戒再现/指环王I：护戒使者","4","2022/03/14","","2001/12/19","美国","https://movie.douban.com/subject/1291571/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2194138787.jpg","教父2/TheGodfather:PartII/教父续集(港)/教父II","4","2022/03/14","","1974/12/12","纽约首映","https://movie.douban.com/subject/1299131/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2531065411.jpg","绿皮书/GreenBook/绿簿旅友(港)/幸福绿皮书(台)","4","2022/03/14","","2018/09/11","多伦多电影节","https://movie.douban.com/subject/27060077/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg","本杰明·巴顿奇事/TheCuriousCaseofBenjaminButton/奇幻逆缘(港)/班杰明的奇幻旅程(台)","4","2022/03/14","","2008/12/25","美国","https://movie.douban.com/subject/1485260/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1014542496.jpg","拯救大兵瑞恩/SavingPrivateRyan/雷霆救兵(港)/抢救雷恩大兵(台)","4","2022/03/14","","1998/07/24","美国","https://movie.douban.com/subject/1292849/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2180085848.jpg","阿凡达/Avatar","5","2022/03/14","","2009/12/18","美国","https://movie.douban.com/subject/1652587/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2913457020.jpg","哈利·波特与死亡圣器(下)/HarryPotterandtheDeathlyHallows:Part2/哈利波特7：死神的圣物2(港/台)/哈利·波特与死圣(下)","4","2022/03/14","","2011/07/15","美国","https://movie.douban.com/subject/3011235/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p450262388.jpg","禁闭岛/ShutterIsland/不赦岛(港)/隔离岛(台)","5","2022/03/14","","2010/02/13","柏林电影节","https://movie.douban.com/subject/2334904/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2209066019.jpg","蝴蝶效应/TheButterflyEffect/蝴蝶效应","4","2022/03/14","","2004/01/23","美国","https://movie.douban.com/subject/1292343/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1596085504.jpg","加勒比海盗/PiratesoftheCaribbean:TheCurseoftheBlackPearl/加勒比海盗1：黑珍珠号的诅咒/神鬼奇航：鬼盗船魔咒(台)","4","2022/03/14","","2003/07/09","美国","https://movie.douban.com/subject/1298070/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.jpg","功夫/功夫3D/KungFuHustle","5","2022/03/14","","2004/09/14","多伦多电影节","https://movie.douban.com/subject/1291543/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2913456870.jpg","哈利·波特与阿兹卡班的囚徒/HarryPotterandthePrisonerofAzkaban/哈利波特3：阿兹卡班的逃犯(港/台)/哈利·波特与阿兹卡班的逃犯","4","2022/03/14","","2004/05/31","英国","https://movie.douban.com/subject/1291544/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2357915564.jpg","唐伯虎点秋香/唐伯虎點秋香/FlirtingScholar","4","2022/03/14","","1993/07/01","中国香港","https://movie.douban.com/subject/1306249/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2913781951.jpg","哈利·波特与密室/HarryPotterandtheChamberofSecrets/哈利波特2：消失的密室(港/台)/哈2","4","2022/03/14","","2002/11/15","英国","https://movie.douban.com/subject/1296996/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg","蝙蝠侠：黑暗骑士崛起/TheDarkKnightRises/蝙蝠侠前传3：黑暗骑士崛起/黑暗骑士：黎明升起(台)","4","2022/03/14","","2012/07/20","美国","https://movie.douban.com/subject/3395373/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p617533616.jpg","借东西的小人阿莉埃蒂/借りぐらしのアリエッティ/借物少女艾莉缇(台)/借东西的小矮人亚莉亚蒂(港)","4","2022/03/14","","2010/07/17","日本","https://movie.douban.com/subject/4202302/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2169664351.jpg","教父3/TheGodfather:PartIII/教父第三集/教父III","3","2022/03/14","","1990/12/25","美国","https://movie.douban.com/subject/1294240/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1800813767.jpg","被解救的姜戈/DjangoUnchained/被解放的姜戈/决杀令(台)","5","2022/03/14","","2012/12/25","美国","https://movie.douban.com/subject/6307447/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2516578307.jpg","头号玩家/ReadyPlayerOne/玩家一号/挑战者1号(港)","4","2022/03/14","","2018/03/11","西南偏南电影节","https://movie.douban.com/subject/4920389/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2913456904.jpg","哈利·波特与火焰杯/HarryPotterandtheGobletofFire/哈利波特4：火杯的考验(港/台)/哈利波特：火杯的考验(台)","4","2022/03/14","","2005/11/06","英国","https://movie.douban.com/subject/1309055/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2215886505.jpg","七武士/七人の侍/七侠四义(港)/七剑客(港)","4","2022/03/14","","1954/04/26","日本","https://movie.douban.com/subject/1295399/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2910701461.jpg","你的名字。/君の名は。/你的名字/君之名","4","2022/03/14","","2016/08/26","日本","https://movie.douban.com/subject/26683290/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1612355875.jpg","雨中曲/Singin'intheRain/万花嬉春(港/台)/雨中情","4","2022/03/14","","1952/04/11","美国","https://movie.douban.com/subject/1293460/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2560717825.jpg","2001太空漫游/2001:ASpaceOdyssey/2001：星际漫游/2001：太空奥德赛","3","2022/03/14","","1968/04/02","华盛顿首映","https://movie.douban.com/subject/1292226/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p958008320.jpg","无间道2/無間道II/无间道前传/InfernalAffairsII","4","2022/03/14","","2003/10/01","中国香港","https://movie.douban.com/subject/1307106/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1598883511.jpg","罗生门/羅生門/Rashomon","3","2022/03/14","","1950/08/26","日本","https://movie.douban.com/subject/1291879/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1244017073.jpg","血钻/BloodDiamond/血钻石(台)/血腥钻石","4","2022/03/14","","2006/12/08","美国","https://movie.douban.com/subject/1428175/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2510956726.jpg","小萝莉的猴神大叔/BajrangiBhaijaan/娃娃返乡任务(台)/宝莱坞之钢铁奶爸(台)","4","2022/03/14","","2015/07/17","印度","https://movie.douban.com/subject/26393561/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p480747492.jpg","肖申克的救赎/TheShawshankRedemption/月黑高飞(港)/刺激1995(台)","5","2022/03/13","","1994/09/10","多伦多电影节","https://movie.douban.com/subject/1292052/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2911205318.jpg","霸王别姬/再见，我的妾/FarewellMyConcubine","5","2022/03/13","","1993/01/01","中国香港","https://movie.douban.com/subject/1291546/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2372307693.jpg","阿甘正传/ForrestGump/福雷斯特·冈普","5","2022/03/13","","1994/06/23","洛杉矶首映","https://movie.douban.com/subject/1292720/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557573348.jpg","千与千寻/千と千尋の神隠し/神隐少女(台)/千与千寻的神隐","5","2022/03/13","","2001/07/20","日本","https://movie.douban.com/subject/1291561/",
"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p579729551.jpg","三傻大闹宝莱坞/3Idiots/三个傻瓜(台)/作死不离3兄弟(港)","5","2022/03/13","","2009/12/25","印度","https://movie.douban.com/subject/3793023/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564556863.jpg","无间道/無間道/InfernalAffairs/Mougaandou","4","2022/03/13","","2002/12/12","中国香港","https://movie.douban.com/subject/1307914/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2924128964.jpg","疯狂动物城/Zootopia/优兽大都会(港)/动物方城市(台)","4","2022/03/13","","2016/03/04","中国大陆","https://movie.douban.com/subject/25662329/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1363250216.jpg","熔炉/도가니/无声呐喊(港)/漩涡","5","2022/03/13","","2011/09/22","韩国","https://movie.douban.com/subject/5912992/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p616779645.jpg","教父/TheGodfather/MarioPuzo'sTheGodfather","5","2022/03/13","","1972/03/15","纽约首映","https://movie.douban.com/subject/1291841/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p501177648.jpg","怦然心动/Flipped/萌动青春/青春萌动","4","2022/03/13","","2010/07/26","好莱坞首映","https://movie.douban.com/subject/3319755/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452089833.jpg","末代皇帝/TheLastEmperor/末代皇帝溥仪(港)/L'ultimoimperatore","4","2022/03/13","","1987/10/04","东京国际电影节","https://movie.douban.com/subject/1293172/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1963126880.jpg","乱世佳人/GonewiththeWind/飘","4","2022/03/13","","1939/12/15","美国","https://movie.douban.com/subject/1300267/",
"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2401676338.jpg","摔跤吧！爸爸/Dangal/我和我的冠军女儿(台)/打死不离3父女(港)","4","2022/03/13","","2016/12/23","印度","https://movie.douban.com/subject/26387939/",
"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561305376.jpg","我不是药神/中国药神/印度药神","4","2022/03/13","","2018/06/30","大规模点映","https://movie.douban.com/subject/26752088/",
"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg","十二怒汉/12AngryMen/12怒汉/十二怒汉","4","2022/03/13","","1957/04/10","美国","https://movie.douban.com/subject/1293182/",
